participant_id,trial_idx,run_idx,trial_in_run,regime,outcome_time_s,state,choice,reward_mag,shock_mag,delta_hr,mu2,sigma2,mu3,sigma3,delta1,epsilon2,epsilon3,psi2
P119,0,0,0,stable,7.0,0,0,1.0,3.0,-1.5656684908760807,-0.45446614374439476,0.9089322874887895,,,-2.0,0.0,,0.1498080343665495
P119,1,0,1,stable,18.0,0,1,1.0,1.0,2.7186359194873693,-0.7894769422545791,0.8627640825399171,,,-1.6347867623904933,0.0,,0.16238033813698538
P119,2,0,2,stable,29.0,0,1,1.0,1.0,-1.8333982139592786,-1.054739109010004,0.8494342413513785,,,-1.4540822444121368,0.0,,0.1695959610118167
P119,3,0,3,stable,40.0,0,1,3.0,3.0,-2.67280215348694,-1.2761673401534348,0.8571987209287402,,,-1.3482832794240007,0.0,,0.17180013499570249
P119,4,0,4,stable,51.0,0,1,1.0,3.0,1.5060540120170103,-1.4678652370742353,0.8785287283686211,,,-1.2791049675459483,0.0,,0.1705093145015417
P119,5,0,5,stable,62.0,0,1,3.0,1.0,-6.841785067222412,-1.6380610664474808,0.908838999016429,,,-1.2304168458708717,0.0,,0.16706108390541843
P119,6,0,6,stable,73.0,0,1,3.0,1.0,-0.9456904303071447,-1.7918881631607946,0.9452957619837807,,,-1.1943565215696148,0.0,,0.1623942990587288
P119,7,0,7,stable,84.0,0,1,1.0,3.0,0.9061445779225272,-1.9327434732596838,0.9860959410339386,,,-1.1666452190579948,0.0,,0.15711532741384948
P119,8,0,8,stable,95.0,0,1,1.0,1.0,-4.8727564350581964,-2.0629912365325302,1.0300562797125838,,,-1.144750534022723,0.0,,0.1516001174288419
P119,9,0,9,stable,106.0,0,1,3.0,1.0,-0.03411259061271596,-2.184348734102299,1.0763771812645768,,,-1.1270732945526913,0.0,,0.14607528389235436
P119,10,0,10,stable,117.0,0,1,1.0,1.0,1.0196139148062153,-2.2981089192449504,1.1245035335397298,,,-1.1125510104252103,0.0,,0.14067337158218926
P119,11,0,11,stable,128.0,0,1,1.0,3.0,-2.045620470616628,-2.4052749696040743,1.174040335300824,,,-1.1004486206779087,0.0,,0.13546844187461038
P119,12,0,12,stable,139.0,0,1,3.0,1.0,0.5929539893751345,-2.506645035664213,1.2247001147641179,,,-1.0902406787542918,0.0,,0.13049847574038753
P119,13,0,13,stable,150.0,0,0,1.0,1.0,-1.822332681467612,-2.6028676361261223,1.2762693061643227,,,-1.0815413491660342,0.0,,0.12577936653101848
P119,14,0,14,stable,161.0,0,0,1.0,3.0,0.37889918587519367,-2.6944790934683733,1.3285862323830202,,,-1.0740608937148552,0.0,,0.12131364867677703
P119,15,0,15,stable,172.0,0,1,3.0,1.0,-4.70863433332346,-2.7819296010032337,1.3815263686581842,,,-1.0675775742072406,0.0,,0.1170959490559592
P119,16,0,16,stable,183.0,0,0,1.0,1.0,-0.2944317440056293,-2.865601867562126,1.4349922783329039,,,-1.0619189132328821,0.0,,0.1131163953173368
P119,17,0,17,stable,194.0,1,0,1.0,1.0,4.272594498349854,-1.4569181678511545,1.4889066095948904,,,18.559618589618783,0.0,,0.10936274501216275
P119,18,0,18,stable,205.0,1,0,1.0,1.0,-4.798256284832343,-0.38095736863965507,1.3266091941888454,,,5.292709711182259,0.0,,0.10582170944503576
P119,19,0,19,stable,216.0,1,0,3.0,3.0,-8.27873421374213,0.27437951751166073,1.1030676439866685,,,2.463685205188221,0.0,,0.11724999549229147
P119,20,0,20,stable,227.0,1,1,1.0,3.0,-0.9841397132525844,0.6948394250977735,0.9736649129433672,,,1.760043570673378,0.0,,0.13773839322618553
P119,21,0,21,stable,238.0,1,0,1.0,1.0,-4.780305234458918,0.9998123723366129,0.9159518931661268,,,1.4991545932503119,0.0,,0.1532390379501939
P119,22,0,22,stable,249.0,1,1,3.0,1.0,-5.012487420650057,1.2416453266980583,0.899079750474477,,,1.3679484720072423,0.0,,0.16133667307305502
P119,23,0,23,stable,260.0,1,0,1.0,1.0,-5.259228839006834,1.444699196844085,0.9058849939114462,,,1.2889084778405446,0.0,,0.16386818436825304
P119,24,0,24,stable,271.0,1,0,3.0,3.0,-4.640255940536207,1.6216216156145364,0.9271754475202794,,,1.2358170003862075,0.0,,0.1628376204206167
P119,25,0,25,stable,282.0,1,0,1.0,3.0,-7.77504739757309,1.77963939871875,0.957791787777523,,,1.1975780435233832,0.0,,0.15969556097736323
P119,26,0,26,stable,293.0,1,0,3.0,3.0,3.113653815696452,1.9232191766416917,0.994680282344474,,,1.1686989693661722,0.0,,0.15538400216806178
P119,27,0,27,stable,304.0,1,0,3.0,3.0,-8.36898848236299,2.055305500393054,1.0359466601276914,,,1.1461357672590324,0.0,,0.15048866165783867
P119,28,0,28,stable,315.0,1,0,3.0,1.0,-6.1314299224090405,2.1779460568829476,1.0803680390506618,,,1.1280537091427907,0.0,,0.14536543952728528
P119,29,0,29,stable,326.0,1,0,1.0,1.0,-3.8197595855432835,2.2926295905428353,1.1271275557642488,,,1.1132739501207372,0.0,,0.1402265949728402
P119,30,0,30,stable,337.0,1,0,3.0,1.0,-5.020530095044014,2.400479304530489,1.1756631420443489,,,1.1010005223327528,0.0,,0.13519570088171437
