participant_id,trial_idx,run_idx,trial_in_run,regime,outcome_time_s,state,choice,reward_mag,shock_mag,delta_hr,mu2,sigma2,mu3,sigma3,delta1,epsilon2,epsilon3,psi2
P064,0,0,0,stable,7.0,0,1,3.0,3.0,-3.9423983202762862,-0.41772986842525656,0.8354597368505131,,,-2.0,0.0,,0.05305422764026286
P064,1,0,1,stable,18.0,0,0,1.0,1.0,-0.45619772504618084,-0.709444417794116,0.7346861326542835,,,-1.6585400968732038,0.0,,0.06284636402441031
P064,2,0,2,stable,29.0,1,0,1.0,3.0,-7.52446889055847,-0.258287201446948,0.6730893111839767,,,3.032861523156051,0.0,,0.07085591504353002
P064,3,0,3,stable,40.0,1,0,1.0,1.0,-3.057494746614788,0.09055359099325552,0.6182761321112882,,,2.294710607992454,0.0,,0.07684192989249113
P064,4,0,4,stable,51.0,1,0,1.0,1.0,-1.662067881155168,0.3660956751113953,0.5772000955819566,,,1.9134253812158089,0.0,,0.08308830820897081
P064,5,0,5,stable,62.0,1,0,3.0,3.0,-5.061869973900674,0.5909612808344079,0.5491427685575463,,,1.6934364534259636,0.0,,0.08847806511040224
P064,6,0,6,stable,73.0,1,0,1.0,1.0,-3.930312315609984,0.7803607273862895,0.5314024569883091,,,1.5537946765737247,0.0,,0.09258015257325841
P064,7,0,7,stable,84.0,1,1,1.0,1.0,-2.03049225617167,0.944213955214816,0.5214234620633439,,,1.4582406815241886,0.0,,0.095376065558724
P064,8,0,8,stable,95.0,1,0,1.0,1.0,-3.220220412008966,1.0890643796287982,0.5172307115868521,,,1.3889852105590603,0.0,,0.09702427239956149
P064,9,0,9,stable,106.0,1,0,1.0,3.0,-8.84364565082193,1.2193381026352428,0.517381124623026,,,1.3365312119128034,0.0,,0.09773389877402863
P064,10,0,10,stable,117.0,1,0,1.0,3.0,-5.452498227259484,1.3381154148862946,0.5208321602047956,,,1.295425643679136,0.0,,0.09770826178001393
P064,11,0,11,stable,128.0,1,0,1.0,3.0,-5.3457299144735675,1.4476006247417412,0.5268267322734733,,,1.2623396043151962,0.0,,0.0971237259029297
P064,12,0,12,stable,139.0,1,0,3.0,3.0,-6.485100828572971,1.5494127635308186,0.5348087766826857,,,1.23513378599049,0.0,,0.09612482092549363
P064,13,0,13,stable,150.0,1,0,3.0,1.0,0.18015556003552202,1.6447696732607506,0.5443643956213275,,,1.2123726501811523,0.0,,0.09482619779624821
