participant_id,trial_idx,run_idx,trial_in_run,regime,outcome_time_s,state,choice,reward_mag,shock_mag,delta_hr,mu2,sigma2,mu3,sigma3,delta1,epsilon2,epsilon3,psi2
P106,0,0,0,stable,7.0,0,1,1.0,3.0,-0.3021258369750619,-0.4381710626381262,0.8763421252762524,,,-2.0,0.0,,0.10889315239209076
P106,1,0,1,stable,18.0,1,1,3.0,1.0,-3.360283206321611,0.052074408301915794,0.8065593991433128,,,2.549870009596918,0.0,,0.12237830943814064
P106,2,0,2,stable,29.0,1,0,1.0,3.0,0.5613992584952374,0.41918423030330487,0.7538431784378317,,,1.9492582315219078,0.0,,0.13157325609183906
P106,3,0,3,stable,40.0,1,0,3.0,3.0,-5.850322221109062,0.7064842981624548,0.7242031683429142,,,1.6575830373852574,0.0,,0.13949072626369632
P106,4,0,4,stable,51.0,1,0,3.0,3.0,-3.1426478816644754,0.942013367034962,0.7129118468824583,,,1.493375713833559,0.0,,0.1443755226130652
P106,5,0,5,stable,62.0,1,1,3.0,1.0,-10.15014366284289,1.142471830534685,0.7146626454530549,,,1.3898421493544297,0.0,,0.14632758528778192
P106,6,0,6,stable,73.0,1,1,3.0,1.0,-4.38099037059267,1.3179529679861883,0.7255279502345572,,,1.3190294596265852,0.0,,0.14602145361323127
P106,7,0,7,stable,84.0,1,1,1.0,1.0,-10.631020398585399,1.4748092176933927,0.7428345431297675,,,1.267682696556972,0.0,,0.14414990057909655
P106,8,0,8,stable,95.0,1,0,1.0,3.0,-4.466757156449782,1.6172215026847034,0.7647827285969971,,,1.2288223781422671,0.0,,0.14126591865854196
P106,9,0,9,stable,106.0,1,0,1.0,3.0,3.8291564029846414,1.7480607523383231,0.7901473619811572,,,1.1984493246893648,0.0,,0.13777032523554528
P106,10,0,10,stable,117.0,1,0,1.0,3.0,-2.3747675224003406,1.869375339189094,0.8180793225937782,,,1.17411126112949,0.0,,0.133940101808466
P106,11,0,11,stable,128.0,1,0,1.0,1.0,0.5047993471708967,1.9826771510006505,0.8479784823306954,,,1.1542199669025761,0.0,,0.12996127336424337
P106,12,0,12,stable,139.0,1,0,1.0,1.0,-8.27046824492789,2.0891157284037516,0.879412437448117,,,1.137700099453431,0.0,,0.12595609966489696
