participant_id,trial_idx,run_idx,trial_in_run,regime,outcome_time_s,state,choice,reward_mag,shock_mag,delta_hr,mu2,sigma2,mu3,sigma3,delta1,epsilon2,epsilon3,psi2
P132,0,0,0,stable,7.0,0,1,3.0,1.0,-2.5644812177062852,-0.42335163419138405,0.8467032683827681,,,-2.0,0.0,,0.06894869508413039
P132,1,0,1,stable,18.0,0,0,1.0,3.0,-2.676825898434016,-0.7219624612940242,0.754610812819858,,,-1.6548483255607371,0.0,,0.08042794407063962
P132,2,0,2,stable,29.0,0,0,1.0,3.0,0.3978474983745978,-0.9511165617458578,0.7008606929681233,,,-1.4857979601883982,0.0,,0.08936617914694618
P132,3,0,3,stable,40.0,0,1,3.0,3.0,-3.5977382703666194,-1.137952304208398,0.6704784420214188,,,-1.3863094442094337,0.0,,0.0955648468764382
P132,4,0,4,stable,51.0,0,1,1.0,3.0,-1.4871226755503928,-1.2968976007909243,0.6549137886155536,,,-1.3204745848491153,0.0,,0.0994645729211343
P132,5,0,5,stable,62.0,0,1,1.0,3.0,-0.5927919817116715,-1.43626909151433,0.6491827431940517,,,-1.27337860835355,0.0,,0.10158830213063444
P132,6,0,6,stable,73.0,0,1,3.0,3.0,0.8679127510962263,-1.5611964321556382,0.6502440753802212,,,-1.237813365499194,0.0,,0.10239330359344462
P132,7,0,7,stable,84.0,0,1,3.0,3.0,-0.4725483707027405,-1.6750231613093318,0.6561562585988028,,,-1.2098848079877869,0.0,,0.10224326424880102
P132,8,0,8,stable,95.0,0,1,3.0,1.0,-1.0882715544552921,-1.7800300302308045,0.6656300159545507,,,-1.1873038412295118,0.0,,0.1014154473958112
P132,9,0,9,stable,106.0,0,1,1.0,1.0,0.8319407043702285,-1.877833327357064,0.6777802229292162,,,-1.16863308310215,0.0,,0.10011653535685384
P132,10,0,10,stable,117.0,0,1,3.0,3.0,1.1919025270564605,-1.9696163889468985,0.6919819576312466,,,-1.1529210769882885,0.0,,0.09849857822134092
P132,11,0,11,stable,128.0,0,1,1.0,1.0,-2.347585948554375,-2.056270381228596,0.7077834195359795,,,-1.139510363668895,0.0,,0.09667248971591041
P132,12,0,12,stable,139.0,0,1,3.0,1.0,-0.15308176030034704,-2.1384832486372454,0.7248512717307077,,,-1.1279302121624346,0.0,,0.09471867512406879
P132,13,0,13,stable,150.0,0,1,1.0,3.0,-3.502452217113696,-2.216797783974194,0.7429352146693212,,,-1.1178334315682403,0.0,,0.09269510230138936
P132,14,0,14,stable,161.0,0,1,1.0,3.0,-2.239328645998878,-2.2916506331152307,0.7618443761265659,,,-1.1089574560977273,0.0,,0.09064331074718514
P132,15,0,15,stable,172.0,0,1,1.0,1.0,4.878507919167771,-2.3633991574927173,0.781431190766438,,,-1.1010994459573908,0.0,,0.0885928370561279
P132,16,0,16,stable,183.0,0,1,3.0,3.0,-0.5736976184361549,-2.432340351365775,0.8015801587190717,,,-1.0940998188480842,0.0,,0.0865644558029766
P132,17,0,17,stable,194.0,0,1,3.0,1.0,-0.19873589528780106,-2.4987244343663115,0.8221998599985362,,,-1.087831036372653,0.0,,0.08457254731212974
P132,18,0,18,stable,205.0,0,1,1.0,3.0,-1.350979395805968,-2.5627647985093014,0.8432171882205323,,,-1.0821897702345118,0.0,,0.08262682697494403
P132,19,0,19,stable,216.0,0,1,3.0,3.0,7.158374838105834,-2.624645410768186,0.8645731257687458,,,-1.0770913036030503,0.0,,0.08073360946141317
P132,20,0,20,stable,227.0,0,1,1.0,1.0,0.40814274608496715,-2.6845264083047358,0.8862196076372071,,,-1.0724654479466422,0.0,,0.0788967344684443
P132,21,0,21,stable,238.0,0,1,1.0,1.0,0.9854114221802832,-2.7425483890577946,0.908117165744735,,,-1.0682535106390787,0.0,,0.07711824599296556
P132,22,0,22,stable,249.0,0,1,3.0,1.0,7.078503151909247,-2.7988357464167892,0.9302331403423846,,,-1.0644060060188705,0.0,,0.07539889178719655
P132,23,0,23,stable,260.0,0,1,3.0,3.0,1.404032450592822,-2.853499293694817,0.9525403085177074,,,-1.0608809021881302,0.0,,0.07373849129049835
P132,24,0,24,stable,271.0,0,1,1.0,3.0,-0.6757361889824764,-2.906638354050108,0.9750158228942433,,,-1.0576422603482702,0.0,,0.07213620707504036
P132,25,0,25,stable,282.0,0,1,1.0,3.0,-1.1858983242983332,-2.958342443116076,0.9976403833803754,,,-1.0546591661370195,0.0,,0.07059074528426865
P132,26,0,26,stable,293.0,0,1,3.0,1.0,-5.0079743538086685,-3.0086926377086574,1.0203975856568142,,,-1.0519048812010543,0.0,,0.0691005036481839
P132,27,0,27,stable,304.0,0,1,3.0,1.0,2.7031321034784987,-3.057762699929093,1.0432734048681158,,,-1.049356162985488,0.0,,0.06766368067672196
P132,28,0,28,stable,315.0,0,1,1.0,3.0,-4.3741957919624355,-3.105620008703003,1.0662557835857591,,,-1.0469927144998437,0.0,,0.0662783560221244
