participant_id,trial_idx,run_idx,trial_in_run,regime,outcome_time_s,state,choice,reward_mag,shock_mag,delta_hr,mu2,sigma2,mu3,sigma3,delta1,epsilon2,epsilon3,psi2
P055,0,0,0,stable,7.0,0,0,1.0,3.0,2.5716144774946703,-0.4422907282958481,0.8845814565916962,1.5440093560020405,0.9942880624831584,-2.0,-0.4422907282958481,-0.04890527208411788,0.11952185969055577
P055,1,0,1,stable,18.0,0,1,1.0,1.0,-2.1240155431469403,-0.7633181511591798,0.8206321685894366,1.5381649177535077,0.9852171949657131,-1.642562797110271,-0.3210274228633317,-0.09440319947265585,0.1327464139158304
P055,2,0,2,stable,29.0,0,1,1.0,3.0,5.370708626047696,-1.0149119639670325,0.791358934064335,1.5313025445599227,0.9748092362460073,-1.4661172108012184,-0.25159381280785276,-0.10534366819164032,0.1409623046036574
P055,3,0,3,stable,40.0,0,0,1.0,3.0,-2.0730644970091805,-1.2233667239865675,0.7836065585147256,1.5242906043045743,0.9641475662509421,-1.3624343357091633,-0.208454760019535,-0.10603303919288098,0.1446221703139985
P055,4,0,4,stable,51.0,0,1,1.0,3.0,-1.1805117010589463,-1.402840109170945,0.7894335484837369,1.517500046142436,0.9538174843046114,-1.294237879755263,-0.1794733851843775,-0.10352690484973381,0.14502876200139722
P055,5,0,5,stable,62.0,0,1,1.0,1.0,1.4753035885985213,-1.5615475799100016,0.8041284663154032,1.511083656165078,0.9441163602073194,-1.2458975952546045,-0.15870747073905656,-0.10005071690489531,0.1433305229318708
P055,6,0,6,stable,73.0,0,1,1.0,3.0,-2.0546341262585894,-1.7045914365079409,0.8248182847657518,1.5050935024117056,0.9351741390703248,-1.209811120347169,-0.14304385659793928,-0.09636231634824255,0.14035475691159507
P055,7,0,7,stable,84.0,0,1,1.0,3.0,-0.5968297408732501,-1.8353301544655993,0.8496890302160847,1.4995340342067411,0.9270259153260131,-1.1818466669093879,-0.13073871795765846,-0.0927314026361089,0.1366548487759185
P055,8,0,8,stable,95.0,0,1,1.0,3.0,1.470542496456563,-1.956085927507243,0.8775567099503632,1.4943874507329096,0.9196553301955928,-1.1595608133558752,-0.12075577304164375,-0.08925312557501952,0.13258817557123087
P055,9,0,9,stable,106.0,0,1,1.0,1.0,5.286119098766925,-2.0685327539522462,0.9076251402460135,1.4896262822207698,0.913020007661749,-1.141410831373782,-0.11244682644500315,-0.08595690654268795,0.12838064098431523
