participant_id,trial_idx,run_idx,trial_in_run,regime,outcome_time_s,state,choice,reward_mag,shock_mag,delta_hr,mu2,sigma2,mu3,sigma3,delta1,epsilon2,epsilon3,psi2
P148,0,0,0,stable,7.0,0,1,1.0,1.0,-3.4633734070120346,-0.4303236630260536,0.8606473260521073,,,-2.0,0.0,,0.08808388206221443
P148,1,0,1,stable,18.0,0,0,1.0,1.0,-1.1716525137570448,-0.7373481223531495,0.7791529051355837,,,-1.6502985830505033,0.0,,0.10090692749346589
P148,2,0,2,stable,29.0,0,1,3.0,3.0,-2.2668483808654702,-0.9751444512003373,0.7348821395315905,,,-1.478380842373639,0.0,,0.11029704868794755
P148,3,0,3,stable,40.0,0,1,1.0,3.0,0.7378687279826535,-1.1705408564826227,0.7134997833602607,,,-1.377137871610013,0.0,,0.11616967182722154
P148,4,0,4,stable,51.0,0,1,3.0,3.0,2.5341076931312356,-1.3378449525897371,0.7066482910923154,,,-1.3101991226802856,0.0,,0.11923596762234125
P148,5,0,5,stable,62.0,0,1,3.0,3.0,5.64158772562487,-1.4853070496155028,0.7094139222795425,,,-1.2624105668829742,0.0,,0.12025302843168652
P148,6,0,6,stable,73.0,0,1,1.0,3.0,-2.5739213556526694,-1.6180153399730517,0.718790731038226,,,-1.2264328038960208,0.0,,0.11984040678683541
P148,7,0,7,stable,84.0,0,1,3.0,3.0,-0.16775657234762215,-1.7392884389761338,0.7328620198675716,,,-1.1982918507281999,0.0,,0.11846225587472502
P148,8,0,8,stable,95.0,0,1,3.0,3.0,-4.882317135068636,-1.8513946818084588,0.7503596901787766,,,-1.1756453385381753,0.0,,0.1164526008478248
P148,9,0,9,stable,106.0,0,1,3.0,1.0,-2.1108621449023106,-1.9559474879472896,0.7704178062674605,,,-1.15701802335103,0.0,,0.11404673870948191
P148,10,0,10,stable,117.0,0,1,1.0,3.0,2.337349541782613,-2.0541344124176772,0.792428882479487,,,-1.141430409582218,0.0,,0.11140828816899519
P148,11,0,11,stable,128.0,0,1,3.0,3.0,-2.787771256984604,-2.1468558916239058,0.8159567402019634,,,-1.1282037591454983,0.0,,0.10864995467348314
P148,12,0,12,stable,139.0,0,1,1.0,3.0,0.43146877706601494,-2.2348125568872113,0.8406818078077584,,,-1.1168509729407783,0.0,,0.1058486791738608
P148,13,0,13,stable,150.0,0,1,3.0,1.0,-3.755148522504777,-2.3185620339433024,0.8663657347149097,,,-1.1070121866706755,0.0,,0.10305641561055759
P148,14,0,14,stable,161.0,0,1,1.0,3.0,-2.6705126332815974,-2.3985569886205402,0.8928278926581941,,,-1.0984150013358738,0.0,,0.10030770389861499
P148,15,0,15,stable,172.0,0,1,3.0,3.0,0.3538440275939071,-2.4751712853025216,0.9199294105481376,,,-1.090848954823951,0.0,,0.09762496213582277
P148,16,0,16,stable,183.0,0,1,3.0,1.0,5.01160567665507,-2.5487184018928035,0.9475621080307227,,,-1.0841485756086071,0.0,,0.0950221793504311
P148,17,0,17,stable,194.0,0,1,3.0,3.0,1.3587444026820685,-2.619464675477142,0.9756406871886862,,,-1.0781817994682323,0.0,,0.09250749411936567
P148,18,0,18,stable,205.0,0,1,3.0,1.0,-0.2906837914397918,-2.6876390196609057,1.0040971349357861,,,-1.0728418464187466,0.0,,0.09008499869109397
P148,19,0,19,stable,216.0,0,1,3.0,1.0,2.394771999005734,-2.7534401842155103,1.0328766522756412,,,-1.0680413942759202,0.0,,0.087756004271733
P148,20,0,20,stable,227.0,0,1,1.0,1.0,1.6436386242127463,-2.817042270428194,1.061934655050985,,,-1.0637083154431126,0.0,,0.085519930482182
P148,21,0,21,stable,238.0,0,1,3.0,1.0,2.2145109709393256,-2.8785989867769377,1.0912345375187258,,,-1.0597825019468705,0.0,,0.08337493176562077
P148,22,0,22,stable,249.0,0,1,1.0,1.0,-1.396581174207636,-2.9382469800658786,1.1207459861665614,,,-1.0562134634965992,0.0,,0.08131833895260476
P148,23,0,23,stable,260.0,0,1,1.0,3.0,1.3052811699910998,-2.9961084776548446,1.1504436952295696,,,-1.052958484692425,0.0,,0.07934697041108735
P148,24,0,24,stable,271.0,0,1,3.0,3.0,0.5311473198578514,-3.052293409044298,1.180306378738658,,,-1.0499811933327519,0.0,,0.07745735082383971
P148,25,0,25,stable,282.0,0,1,3.0,1.0,1.754093164441163,-3.106901128728089,1.2103160037360694,,,-1.0472504354579162,0.0,,0.07564586430939885
P148,26,0,26,stable,293.0,0,1,1.0,3.0,2.0822941207546437,-3.160021829862662,1.2404571900445513,,,-1.0447393823324167,0.0,,0.07390886073998233
